start,end,score
21670,570061,4.36570920719915e-06
21670,615489,3.4925673657593196e-06
21670,792530,2.0082262353116088e-05
21670,834108,1.571655314591694e-05
21670,852997,2.6194255243194895e-06
21670,925528,8.7314184143983e-06
22020,156886,7.278985427113191e-05
22020,228299,2.7296195351674467e-05
22020,233862,0.00013648097675837234
22020,243527,0.0001546784403261553
22020,463527,6.369112248724041e-05
22369,103324,0.00010519280280203666
22369,151787,0.00029453984784570263
22369,766533,4.207712112081466e-05
22574,305541,0.0001822489520685256
22602,62823,0.00044180977176855394
22981,228323,0.00044180977176855394
23147,463527,0.00045493658919457445
23202,74853,3.891387063299896e-05
23202,921306,0.0001426841923209962
23202,92942,0.0001426841923209962
23411,190632,0.0004211701460056506
23925,31685,3.021954663259603e-05
23925,204386,3.1428328497899866e-05
23925,610706,8.461473057126888e-06
23925,754032,0.0003717004235809311
23982,238115,0.0003717004235809311
23982,295545,0.0003717004235809311
23982,414251,0.0003717004235809311
24139,276085,0.0003717004235809311
24139,608701,0.0003717004235809311
24152,502163,0.00044180977176855394
24309,75295,4.801867268577439e-05
24309,173988,1.8007002257165397e-05
24309,190021,5.70221738143571e-05
24309,242861,4.501750564291349e-05
24309,295276,0.00010504084650013149
24309,328014,0.00010504084650013149
24309,636474,5.1019839728635294e-05
24329,9680,5.1019839728635294e-05
24329,172612,5.1019839728635294e-05
24329,243527,5.1019839728635294e-05
24329,423829,5.1019839728635294e-05
24329,490416,5.1019839728635294e-05
24329,781837,5.1019839728635294e-05
24329,825208,5.1019839728635294e-05
24329,932858,5.1019839728635294e-05
24329,921306,0.00018159806295399514
25142,161351,7.617409858078517e-06
25142,268871,3.8087049290392585e-05
25142,333464,4.5704459148471097e-05
25142,758453,5.3321869006549615e-05
25142,961234,6.855668872270664e-05
25142,988440,0.00022852229574235548
25236,5441,3.3091015294405864e-05
25236,75264,3.219666352969219e-05
25236,75747,0.00012163184000105938
25236,88180,1.3415276470705078e-05
25236,105422,1.1626572941277734e-05
25236,112789,3.3091015294405864e-05
25236,193231,3.666842235326055e-05
25236,364399,2.5041849411982814e-05
25236,413524,4.561194000039727e-05
25236,485135,1.4309628235418751e-05
25236,490952,2.6830552941410157e-05
25236,572737,1.878138705898711e-05
25236,813946,2.9513608235551172e-05
25965,101795,5.93395551123358e-05
25965,188432,0.00013845896192878353
25965,944206,0.00025713807215345516
26161,205180,0.00025713807215345516
26637,34988,1.920912051167626e-05
26637,755156,0.00012398614148445585
26637,771438,0.0002986145097724218
27102,180228,0.00044180977176855394
27221,36521,5.476980641758933e-05
27221,219203,0.0001478784773274912
27221,326249,0.00010041131176558045
27221,583618,6.024678705934826e-05
27221,769444,7.850338919854471e-05
28015,259529,0.00045493658919457445
28863,29978,1.338817490207739e-05
28863,100160,0.0004284215968664765
28918,121590,0.0004284215968664765
29365,69534,8.5168148774661e-05
29365,604852,0.00035664162299389295
29600,58549,8.806343423765095e-05
29600,70800,1.3433405222692519e-05
29600,154544,9.701903771944596e-05
29600,195874,3.731501450747922e-05
29600,197921,2.537420986508587e-05
29600,482334,4.1792816248376726e-05
29600,768321,2.38816092847867e-05
29600,784732,2.38816092847867e-05
29600,796045,3.2837212766581715e-05
29600,883318,5.821142263166759e-05
30250,202554,5.821142263166759e-05
30250,489316,5.821142263166759e-05
31158,51066,5.821142263166759e-05
31617,26520,2.6878161020140163e-05
31617,41874,0.0003124586218591294
31617,212131,3.0237931147657686e-05
31617,408696,2.3518390892622643e-05
31617,755494,4.199712659396901e-05
31617,920101,6.719540255035041e-06
31617,607202,6.719540255035041e-06
31697,43714,0.0003491722389783733
31697,484145,9.263753279018065e-05
31765,506513,0.0001632775243492482
31765,863790,0.00027853224741930576
31823,295756,0.00027853224741930576
31823,301619,0.00027853224741930576
31823,573410,0.00027853224741930576
31823,652255,0.00027853224741930576
31969,82742,0.00027853224741930576
31969,159699,0.00027853224741930576
31969,175286,0.00027853224741930576
31969,231645,0.00027853224741930576
31969,838300,0.00027853224741930576
31969,222927,3.868380490139412e-05
31969,270491,0.0002361748088716694
31969,686897,6.311568168122199e-05
31969,987491,0.00010383547631426843
31971,819344,0.00010383547631426843
32045,2411,0.00010383547631426843
32301,289685,0.00044180977176855394
32301,790833,0.00044180977176855394
32333,31263,0.00024998750062496874
32409,774588,0.00024998750062496874
33481,68551,0.00011699170722379184
33481,283405,1.5598894296505578e-05
33481,300749,1.5598894296505578e-05
33481,510805,7.799447148252789e-05
33481,592954,0.00017158783726156136
33481,767370,1.5598894296505578e-05
33481,926108,7.799447148252789e-06
33995,378624,7.799447148252789e-06
34382,10538,4.6159229886266825e-05
34382,96964,5.2753405584304946e-05
34382,149515,6.59417569803812e-05
34382,293896,0.00019123109524310543
34382,574597,8.572428407449554e-05
34382,78044,8.572428407449554e-05
34382,89710,8.572428407449554e-05
34382,665957,8.572428407449554e-05
34382,892771,8.572428407449554e-05
34382,921002,8.572428407449554e-05
34867,55304,0.00010774466348705287
34867,61479,3.232339904611586e-05
34867,75171,8.080849761528963e-05
34867,143367,5.387233174352643e-06
34867,423095,5.387233174352643e-06
34867,894335,0.00019932762745104778
34867,761706,0.00019932762745104778
34880,37730,0.00044180977176855394
36312,34249,2.11112855140677e-05
36312,117844,2.955579971969478e-05
36312,152002,1.3722335584144005e-05
36312,337271,5.277821378516925e-06
36312,410219,0.0001055564275703385
36312,629609,1.7944592686957546e-05
36312,774588,2.8500235443991396e-05
36312,816890,0.00011822319887877912
36312,944310,8.127844922916064e-05
36312,167517,8.127844922916064e-05
36312,170369,8.127844922916064e-05
36312,286561,8.127844922916064e-05
36312,744796,8.127844922916064e-05
36327,127063,5.387233174352643e-05
36327,135152,0.00010389663979108668
36327,607773,5.387233174352643e-05
36327,651156,7.31124502233573e-05
36327,767016,9.620059239915434e-05
36327,799081,1.9240118479830868e-05
36327,925066,3.078418956772939e-05
36849,858710,0.00021572129429557713
36849,903609,0.00020544885171007346
37026,46699,0.00020544885171007346
37026,754032,0.00020544885171007346
37026,935990,0.00020544885171007346
37026,410219,0.0002314121681349729
37026,578031,1.1570608406748642e-05
37026,944310,0.0001781873694639291
37197,315336,0.00035119983466793634
37931,75747,0.00027689460350471584
37931,219203,0.0001649151682638381
37931,266160,0.0001649151682638381
38321,13508,1.857644450323282e-06
38321,15694,3.405681492259351e-06
38321,65590,9.288222251616411e-06
38321,108679,2.7864666754849232e-06
38321,174752,3.715288900646564e-06
38321,219203,2.507820007936431e-05
38321,219483,1.083625929355248e-05
38321,336783,1.8576444503232822e-05
38321,346336,4.396425199098435e-05
38321,379125,4.5821896441307626e-05
38321,408696,4.334503717420992e-06
38321,621944,2.167251858710496e-06
38321,636433,3.405681492259351e-06
38321,752314,9.597829660003625e-06
38321,754032,0.0001904085561581364
38321,755156,2.1982125995492174e-05
38321,775877,9.597829660003625e-06
38321,799053,1.176508151871412e-05
38321,895136,2.2291733403879386e-05
38321,923705,9.28822225161641e-07
39342,31556,3.934692623892974e-06
39342,308645,5.620989462704249e-06
39342,393345,1.3490374710490195e-05
39342,564333,1.5176671549301472e-05
39342,754032,0.0003456908519563113
39342,758444,1.1241978925408498e-05
39342,899530,4.665421254044526e-05
39406,5441,4.738249726213477e-05
39406,22124,8.83619543537108e-05
39406,96977,8.964256238782253e-06
39406,151787,1.7928512477564507e-05
39406,246611,9.348438649015779e-05
39406,446509,0.00014342809982051605
39406,453041,5.122432136447002e-06
39406,607053,1.5367296409341005e-05
39406,741177,1.1525472307005755e-05
39406,925837,1.0244864272894004e-05
39637,75100,0.00014726992392285131
39637,79960,0.00012351671038690756
39637,291043,0.00010451413955815255
39637,674873,6.650899790064252e-05
40124,38302,1.367163788860346e-05
40124,130764,3.597799444369332e-06
40124,139089,1.0793398333107995e-05
40124,152023,8.634718666486395e-06
40124,154544,4.6771392776801314e-05
40124,206407,2.518459611058532e-05
40124,213921,5.756479110990931e-06
40124,243008,2.8782395554954656e-05
40124,258430,1.2232518110855728e-05
40124,317545,2.0867236777342127e-05
40124,357406,7.91515877761253e-05
40124,422405,4.173447355468425e-05
40124,485135,1.1512958221981862e-05
40124,527267,5.036919222117065e-06
40124,563834,5.756479110990931e-06
40124,639053,3.5258434554819456e-05
40124,780581,5.756479110990931e-06
40124,805345,1.4391197777477327e-06
40124,848913,9.354278555360262e-06
40124,899530,5.972347077653091e-05
40124,920994,1.0793398333107995e-05
40648,5441,4.245964040373116e-05
40648,22124,7.918149156371486e-05
40648,98465,7.918149156371486e-05
40648,406294,2.7541388369987777e-05
40648,446509,0.00012852647905994296
40648,490952,3.442673546248472e-05
40648,561105,1.606580988249287e-05
40648,607053,1.3770694184993888e-05
40648,741177,1.0328020638745418e-05
40648,928351,1.0328020638745418e-05
41283,9084,1.1386849787849329e-05
41283,22124,3.9284631768080184e-05
41283,69534,9.109479830279463e-06
41283,70800,5.124082404532198e-06
41283,84209,5.0671481555929515e-05
41283,84814,9.109479830279463e-06
41283,165663,7.97079485149453e-06
41283,170381,2.846712446962332e-06
41283,182598,3.643791932111785e-05
41283,222436,9.109479830279463e-06
41283,260206,3.0744494427193187e-05
41283,371258,7.401452362102063e-06
41283,424244,1.5372247213596593e-05
41283,465562,5.693424893924664e-07
41283,490004,7.230649615284324e-05
41283,500992,1.5372247213596593e-05
41283,540883,1.764961717116646e-05
41283,574772,3.700726181051032e-05
41283,749970,1.3094877256026728e-05
41283,858827,4.383937168321991e-05
41283,987621,7.401452362102063e-06
41283,129775,7.401452362102063e-06
41462,1190,1.3059959210551864e-05
41462,170770,4.962784500009708e-05
41462,376204,8.880772263175266e-05
41462,384675,5.2239836842207454e-05
41462,500889,8.358373894753191e-05
41462,594665,0.00013582357578973935
41462,743968,7.835975526331117e-06
41976,772745,0.00044180977176855394
43348,84209,0.0002137014656923984
43348,192382,0.00022810830607615556
44663,58549,0.000211925012474347
44663,159214,0.00011494237964710347
44663,636433,3.951144300369182e-05
44663,758208,7.543093664341165e-05
44663,232869,7.543093664341165e-05
44663,245019,7.543093664341165e-05
44998,186312,0.0003114380826487463
45287,279337,0.00043097865394821144
45379,39656,2.4799174974892215e-05
45379,127949,6.8411517172116455e-06
45379,139804,5.1308637879087345e-06
45379,175553,0.00010090698782887177
45379,211758,8.12386766418883e-05
45379,250435,7.6962956818631e-06
45379,398615,5.98600775256019e-06
45379,423829,0.00013682303434423292
45379,484396,3.8481478409315506e-05
45379,793227,1.6247735328377658e-05
45379,928942,3.07851827274524e-05
45379,354733,3.07851827274524e-05
45745,809396,3.07851827274524e-05
45941,48816,3.07851827274524e-05
46429,35076,3.07851827274524e-05
46429,46925,3.07851827274524e-05
46429,333464,3.07851827274524e-05
46429,628684,3.07851827274524e-05
46429,658346,3.07851827274524e-05
46429,772721,3.07851827274524e-05
46429,961234,3.07851827274524e-05
46429,76658,8.271574348992263e-06
46429,136075,1.102876579865635e-05
46429,201760,5.514382899328175e-05
46429,248392,6.89297862416022e-05
46429,345168,2.7571914496640876e-05
46429,406583,1.102876579865635e-05
46429,673114,1.3785957248320438e-05
46429,738855,1.9300340147648612e-05
46429,781172,5.514382899328175e-05
46429,798326,3.8600680295297224e-05
46429,804559,2.20575315973127e-05
46429,868092,3.8600680295297224e-05
46429,957296,8.547293493958671e-05
46626,174557,8.547293493958671e-05
46626,796734,8.547293493958671e-05
48061,305363,3.478817100539795e-05
48061,317545,0.00010088569591565405
48061,583618,0.00011480096431781322
48061,585574,2.783053680431836e-05
48061,766078,5.913989070917651e-05
48061,852688,0.00010436451301619385
48126,333464,0.0004418097717685539
48811,5441,4.2793093077058886e-05
48811,22124,7.980333573829901e-05
48811,35587,1.2722270914801292e-05
48811,192338,2.3131401663275076e-06
48811,219966,1.0409130748473785e-05
48811,223197,8.095990582146276e-06
48811,561105,1.619198116429255e-05
48811,607053,1.3878840997965045e-05
48811,771438,0.00019777348422100188
48811,779670,8.095990582146276e-06
48811,813946,3.8166812744403875e-05
48811,885375,1.1565700831637539e-05
48903,608945,0.0002633758440794625
48903,935330,0.0001676028098687489
49163,683750,0.00018159806295399514
50588,58372,8.59447580340044e-06
50588,100160,5.156685482040264e-05
50588,139026,5.93555985172343e-05
50588,489303,2.8200623729907696e-05
50588,574772,1.7457528975657147e-05
50588,596126,7.78874369683165e-06
50588,604852,1.7994683713369674e-05
50588,754032,0.0001651750818466022
50588,894465,8.567618066514815e-05
50967,12180,8.38149544289852e-06
50967,68551,3.1430607910869446e-05
50967,117844,5.867046810028964e-05
50967,200791,0.00010476869303623151
50967,207644,8.38149544289852e-06
50967,281254,6.28612158217389e-06
50967,583959,0.00013829467480782557
50967,936206,6.495658968246352e-05
50967,48566,6.495658968246352e-05
50967,52382,6.495658968246352e-05
50967,170369,6.495658968246352e-05
50967,745964,6.495658968246352e-05
51230,586798,0.00018159806295399514
51603,29867,0.00018159806295399514
51603,48816,0.00018159806295399514
51603,75591,0.00018159806295399514
51603,186185,0.00018159806295399514
51603,237205,0.00018159806295399514
51603,262255,0.00018159806295399514
51603,273531,0.00018159806295399514
51603,293490,0.00018159806295399514
51603,325401,0.00018159806295399514
51603,374126,0.00018159806295399514
51603,664817,0.00018159806295399514
51603,829267,0.00018159806295399514
51603,855531,0.00018159806295399514
51603,988471,0.00018159806295399514
51603,579458,6.11996481020234e-05
51603,641626,7.649956012752926e-06
51603,751613,4.589973607651755e-05
53204,181694,4.589973607651755e-05
53204,797205,0.0003114380826487463
53221,272567,0.0003114380826487463
53221,287604,0.0003114380826487463
53221,532957,0.0003114380826487463
53221,750203,0.0003114380826487463
53221,792507,0.0003114380826487463
53221,813392,0.0003114380826487463
53221,949259,0.0003114380826487463
53221,519637,0.00044180977176855394
53441,311074,0.0001822489520685256
53606,316834,0.00033876926752208244
53606,766893,9.220938642612895e-05
53916,71970,4.2845831094266636e-05
53916,128099,0.00038813282285394483
54982,187907,0.0002335785619865597
54982,924318,7.785952066218657e-05
55778,101701,0.00011781593913828105
55778,184267,0.00014726992392285131
55778,759491,0.00017672390870742156
55939,80443,1.568746859291636e-05
55939,136075,6.274987437166544e-05
55939,243527,0.0002666869660795781
55939,463527,0.00010981228015041452
55939,161830,0.00010981228015041452
55939,212614,0.00010981228015041452
55939,781837,0.00010981228015041452
55939,785283,0.00010981228015041452
55939,954817,0.00010981228015041452
56193,327765,0.00010981228015041452
56193,634377,0.00010981228015041452
56193,758208,0.00010981228015041452
56193,798662,0.00010981228015041452
57151,8828,9.719814978908187e-05
57151,628467,0.00012812483381288066
57151,765595,6.185336804759754e-05
57151,813731,3.976287945916985e-05
57151,922728,0.00011487054065982402
57151,208774,0.00011487054065982402
57151,210991,0.00011487054065982402
57205,9680,3.650725715758931e-05
57205,34617,5.6165011011675855e-06
57205,290464,1.5445378028210862e-05
57205,396372,3.9315507708173096e-05
57205,423829,0.0002246600440467034
57205,490416,7.161038903988672e-05
57205,551815,5.054850991050827e-05
57205,864257,1.1233002202335171e-05
57577,286561,1.1233002202335171e-05
57636,2411,4.348122634109743e-05
57636,104714,0.00013811683661289772
57636,249973,0.00013811683661289772
57636,420539,0.00013811683661289772
57923,409954,4.786024386427848e-05
57923,549797,0.0002935428290342413
57923,848784,7.97670731071308e-05
58947,29067,8.336033429595358e-05
58947,84053,0.00035844943747260035
59949,129775,0.00043097865394821144
59989,38302,5.149929854970874e-05
59989,75747,0.0003686265580400205
59989,631535,1.0841957589412367e-05
